time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20171026T160736,55.71,800,800,55.72,1100,1100
20171026T160738,55.71,800,800,55.72,1200,1200
20171026T160739,55.71,800,800,55.72,1000,1000
20171026T160743,55.71,800,800,55.72,1100,1100
20171026T160745,55.71,800,800,55.72,1000,1000
20171026T160747,55.71,900,900,55.72,1400,1400
20171026T160747,55.71,1600,1600,55.72,1400,1400
20171026T160748,55.71,600,600,55.72,1600,1600
20171026T160749,55.71,1000,1000,55.72,1000,1000
20171026T160751,55.71,700,700,55.72,800,800
20171026T160752,55.71,900,900,55.72,600,600
20171026T160753,55.71,900,900,55.72,500,500
20171026T160755,55.71,400,400,55.72,1000,1000
20171026T160756,55.71,900,900,55.72,600,600
20171026T160757,55.72,800,800,55.73,900,900
20171026T160757,55.73,1400,1400,55.74,1100,1100
20171026T160758,55.73,1000,1000,55.74,1000,1000
20171026T160759,55.74,1200,1200,55.75,600,600
20171026T160800,55.73,700,700,55.74,900,900
20171026T160800,55.73,700,700,55.74,600,600
20171026T160801,55.73,1000,1000,55.74,800,800
20171026T160802,55.72,1200,1200,55.73,700,700
20171026T160803,55.72,400,400,55.73,100,100
20171026T160803,55.72,300,300,55.73,1700,1700
20171026T160804,55.71,900,900,55.72,700,700
20171026T160804,55.71,1000,1000,55.72,1200,1200
20171026T160805,55.7,700,700,55.71,600,600
20171026T160805,55.7,600,600,55.71,400,400
20171026T160806,55.7,900,900,55.71,800,800
20171026T160809,55.7,1300,1300,55.71,800,800
20171026T160811,55.7,1200,1200,55.71,800,800
20171026T160812,55.7,1000,1000,55.71,800,800
20171026T160813,55.7,1000,1000,55.71,1400,1400
20171026T160814,55.7,800,800,55.71,1500,1500
20171026T160816,55.68,300,300,55.69,1000,1000
20171026T160817,55.68,1100,1100,55.7,900,900
20171026T160818,55.69,300,300,55.7,1300,1300
20171026T160819,55.69,800,800,55.7,1000,1000
20171026T160821,55.69,500,500,55.7,1300,1300
20171026T160822,55.69,600,600,55.7,500,500
20171026T160823,55.69,500,500,55.7,1600,1600
20171026T160824,55.69,400,400,55.7,1200,1200
20171026T160825,55.67,1200,1200,55.69,1100,1100
20171026T160826,55.67,1400,1400,55.69,800,800
20171026T160827,55.67,1600,1600,55.69,1300,1300
20171026T160829,55.67,1000,1000,55.68,400,400
20171026T160830,55.67,900,900,55.68,800,800
20171026T160832,55.67,1000,1000,55.68,600,600
20171026T160833,55.67,800,800,55.68,900,900
20171026T160836,55.67,700,700,55.68,1600,1600
20171026T160837,55.67,600,600,55.68,1600,1600
20171026T160838,55.67,300,300,55.68,2000,2000
20171026T160839,55.66,400,400,55.67,1100,1100
20171026T160841,55.66,800,800,55.67,700,700
20171026T160842,55.67,900,900,55.68,800,800
20171026T160844,55.67,700,700,55.68,800,800
20171026T160845,55.67,500,500,55.68,1700,1700
20171026T160846,55.67,600,600,55.68,1500,1500
20171026T160847,55.67,700,700,55.68,1000,1000
20171026T160849,55.67,600,600,55.68,1400,1400
20171026T160850,55.67,500,500,55.68,1700,1700
20171026T160851,55.67,700,700,55.68,1200,1200
20171026T160852,55.67,700,700,55.68,1700,1700
20171026T160852,55.66,500,500,55.67,400,400
20171026T160854,55.66,300,300,55.67,2100,2100
20171026T160855,55.66,500,500,55.67,1200,1200
20171026T160856,55.66,900,900,55.67,700,700
20171026T160857,55.66,500,500,55.67,900,900
20171026T160858,55.66,700,700,55.67,900,900
20171026T160859,55.66,800,800,55.67,500,500
20171026T160901,55.67,500,500,55.68,600,600
20171026T160901,55.68,1500,1500,55.69,200,200
20171026T160902,55.68,1100,1100,55.69,500,500
20171026T160903,55.68,700,700,55.69,700,700
20171026T160906,55.68,600,600,55.69,800,800
20171026T160907,55.68,600,600,55.69,900,900
20171026T160908,55.68,600,600,55.69,1000,1000
20171026T160910,55.68,500,500,55.69,1200,1200
20171026T160911,55.68,200,200,55.69,1200,1200
20171026T160912,55.68,600,600,55.69,1200,1200
20171026T160914,55.68,500,500,55.69,1200,1200
20171026T160915,55.68,400,400,55.69,1200,1200
20171026T160918,55.68,400,400,55.69,1400,1400
20171026T160919,55.67,300,300,55.68,1800,1800
20171026T160921,55.67,700,700,55.68,1000,1000
20171026T160922,55.67,700,700,55.68,800,800
20171026T160923,55.67,700,700,55.68,1300,1300
20171026T160924,55.67,1100,1100,55.68,1800,1800
20171026T160926,55.67,1200,1200,55.68,1400,1400
20171026T160927,55.67,1200,1200,55.68,1300,1300
20171026T160929,55.67,1300,1300,55.68,1600,1600
20171026T160931,55.68,600,600,55.69,1000,1000
20171026T160932,55.68,1100,1100,55.69,700,700
20171026T160934,55.69,1600,1600,55.7,400,400
20171026T160935,55.69,1100,1100,55.7,600,600
20171026T160936,55.69,1300,1300,55.7,300,300
20171026T160938,55.69,1600,1600,55.7,700,700
20171026T160940,55.69,1600,1600,55.7,300,300
20171026T160943,55.69,1800,1800,55.7,200,200
20171026T160944,55.69,1400,1400,55.7,200,200
20171026T160945,55.69,1700,1700,55.7,800,800
20171026T160946,55.68,500,500,55.69,1200,1200
20171026T160946,55.68,500,500,55.69,1100,1100
20171026T160948,55.68,700,700,55.69,1000,1000
20171026T160950,55.68,700,700,55.69,500,500
20171026T160952,55.68,700,700,55.69,800,800
20171026T160955,55.68,1100,1100,55.69,700,700
20171026T160958,55.68,1400,1400,55.69,300,300
20171026T160959,55.68,1400,1400,55.69,900,900
20171026T161001,55.68,1400,1400,55.69,700,700
20171026T161002,55.68,1400,1400,55.69,500,500
20171026T161004,55.68,1400,1400,55.69,700,700
20171026T161006,55.68,1200,1200,55.69,900,900
20171026T161007,55.68,1200,1200,55.69,1300,1300
20171026T161010,55.68,1200,1200,55.69,1100,1100
20171026T161012,55.68,1200,1200,55.69,1400,1400
20171026T161014,55.68,1200,1200,55.69,1700,1700
20171026T161016,55.67,700,700,55.68,1900,1900
20171026T161018,55.66,500,500,55.67,1500,1500
20171026T161020,55.65,100,100,55.65,500,500
20171026T161020,55.65,700,700,55.66,600,600
20171026T161020,55.65,1300,1300,55.66,400,400
20171026T161021,55.65,1500,1500,55.66,1000,1000
20171026T161022,55.65,700,700,55.66,1200,1200
20171026T161026,55.65,700,700,55.66,1300,1300
20171026T161027,55.64,400,400,55.65,700,700
20171026T161028,55.64,400,400,55.65,900,900
20171026T161031,55.64,500,500,55.65,1300,1300
20171026T161032,55.64,600,600,55.65,1500,1500
20171026T161034,55.63,300,300,55.64,1400,1400
20171026T161035,55.62,700,700,55.63,500,500
20171026T161036,55.62,1200,1200,55.63,100,100
20171026T161038,55.62,1100,1100,55.63,300,300
20171026T161039,55.62,1000,1000,55.63,1400,1400
20171026T161043,55.62,1000,1000,55.63,1300,1300
20171026T161044,55.62,900,900,55.63,1300,1300
20171026T161046,55.62,1000,1000,55.63,1300,1300
20171026T161047,55.62,1000,1000,55.63,1400,1400
20171026T161048,55.62,900,900,55.63,1600,1600
20171026T161050,55.62,1000,1000,55.63,1600,1600
20171026T161052,55.62,1000,1000,55.63,1500,1500
20171026T161054,55.62,1100,1100,55.63,1800,1800
20171026T161056,55.62,1200,1200,55.63,1600,1600
20171026T161057,55.63,700,700,55.64,900,900
20171026T161058,55.65,200,200,55.66,600,600
20171026T161058,55.65,800,800,55.66,500,500
20171026T161058,55.65,600,600,55.66,800,800
20171026T161059,55.64,1300,1300,55.65,100,100
20171026T161101,55.64,1300,1300,55.65,300,300
20171026T161102,55.64,1200,1200,55.65,500,500
20171026T161103,55.64,1300,1300,55.65,200,200
20171026T161104,55.64,1300,1300,55.65,700,700
20171026T161108,55.65,1900,1900,55.66,200,200
20171026T161109,55.66,1500,1500,55.67,700,700
20171026T161110,55.67,1100,1100,55.68,500,500
20171026T161111,55.67,1400,1400,55.68,400,400
20171026T161113,55.69,800,800,55.7,600,600
20171026T161114,55.69,500,500,55.7,1100,1100
20171026T161116,55.68,500,500,55.69,600,600
20171026T161117,55.68,600,600,55.69,500,500
20171026T161118,55.68,800,800,55.69,500,500
20171026T161120,55.69,500,500,55.7,1300,1300
20171026T161122,55.68,900,900,55.69,1100,1100
20171026T161123,55.68,1100,1100,55.7,1400,1400
20171026T161125,55.68,1300,1300,55.7,1400,1400
20171026T161126,55.68,1000,1000,55.7,1600,1600
20171026T161128,55.68,900,900,55.69,900,900
20171026T161129,55.68,800,800,55.69,900,900
20171026T161131,55.68,800,800,55.69,1200,1200
20171026T161132,55.67,500,500,55.68,1500,1500
20171026T161134,55.67,600,600,55.68,600,600
20171026T161136,55.67,600,600,55.68,200,200
20171026T161137,55.67,600,600,55.68,900,900
20171026T161138,55.67,500,500,55.68,1100,1100
20171026T161142,55.66,500,500,55.67,800,800
20171026T161143,55.66,800,800,55.67,300,300
20171026T161145,55.67,700,700,55.68,500,500
20171026T161146,55.67,700,700,55.68,300,300
20171026T161148,55.68,800,800,55.69,400,400
20171026T161150,55.69,1100,1100,55.7,800,800
20171026T161152,55.69,1400,1400,55.7,500,500
20171026T161153,55.69,1200,1200,55.7,500,500
20171026T161156,55.69,700,700,55.7,1100,1100
20171026T161158,55.69,1200,1200,55.7,1100,1100
20171026T161214,55.69,1200,1200,55.7,1400,1400
20171026T161215,55.69,1100,1100,55.7,1200,1200
20171026T161220,55.69,1100,1100,55.7,1600,1600
20171026T161221,55.71,400,400,55.72,1500,1500
20171026T161222,55.71,2000,2000,55.72,500,500
20171026T161223,55.71,1900,1900,55.72,300,300
20171026T161227,55.71,1600,1600,55.72,600,600
20171026T161228,55.71,1400,1400,55.72,900,900
20171026T161229,55.71,1400,1400,55.72,1000,1000
20171026T161231,55.7,600,600,55.71,1500,1500
20171026T161232,55.68,800,800,55.69,600,600
20171026T161233,55.68,600,600,55.7,1200,1200
20171026T161235,55.68,500,500,55.7,1300,1300
20171026T161237,55.68,600,600,55.7,1300,1300
20171026T161240,55.67,600,600,55.68,1400,1400
20171026T161241,55.67,500,500,55.68,1400,1400
20171026T161243,55.67,500,500,55.68,1600,1600
20171026T161244,55.64,800,800,55.65,100,100
20171026T161245,55.64,600,600,55.65,400,400
20171026T161247,55.64,600,600,55.65,1300,1300
20171026T161257,55.63,900,900,55.64,900,900
20171026T161257,55.63,1100,1100,55.64,600,600
20171026T161258,55.63,900,900,55.64,300,300
20171026T161259,55.63,1000,1000,55.64,300,300
20171026T161301,55.64,700,700,55.65,1200,1200
20171026T161302,55.64,900,900,55.65,600,600
20171026T161307,55.64,600,600,55.65,700,700
20171026T161314,55.64,800,800,55.65,700,700
20171026T161317,55.64,600,600,55.65,700,700
20171026T161319,55.64,1200,1200,55.65,100,100
20171026T161320,55.64,1100,1100,55.65,800,800
20171026T161321,55.64,1100,1100,55.65,600,600
20171026T161322,55.64,1100,1100,55.65,1000,1000
20171026T161324,55.64,1200,1200,55.65,500,500
20171026T161327,55.64,1100,1100,55.65,600,600
20171026T161328,55.64,1100,1100,55.65,500,500
20171026T161331,55.64,1100,1100,55.65,400,400
20171026T161332,55.64,1200,1200,55.65,500,500
20171026T161333,55.64,1600,1600,55.65,400,400
20171026T161335,55.64,1500,1500,55.65,600,600
20171026T161336,55.64,1300,1300,55.65,600,600
20171026T161339,55.64,1500,1500,55.65,600,600
20171026T161339,55.64,1800,1800,55.65,100,100
20171026T161341,55.64,1600,1600,55.65,200,200
20171026T161343,55.64,1700,1700,55.65,200,200
20171026T161343,55.64,1600,1600,55.65,2600,2600
20171026T161343,55.65,300,300,55.65,900,900
20171026T161343,55.64,1300,1300,55.65,800,800
20171026T161343,55.64,1900,1900,55.65,300,300
20171026T161344,55.64,1800,1800,55.65,300,300
20171026T161345,55.64,2100,2100,55.65,500,500
20171026T161347,55.64,2200,2200,55.65,400,400
20171026T161348,55.64,2400,2400,55.65,400,400
20171026T161350,55.64,2700,2700,55.65,300,300
20171026T161351,55.64,2200,2200,55.65,400,400
20171026T161352,55.64,2400,2400,55.65,300,300
20171026T161354,55.64,2500,2500,55.65,200,200
20171026T161355,55.64,2100,2100,55.65,200,200
20171026T161356,55.64,2400,2400,55.65,100,100
20171026T161358,55.64,2300,2300,55.65,100,100
20171026T161359,55.64,2700,2700,55.65,200,200
20171026T161401,55.64,2900,2900,55.65,500,500
20171026T161402,55.64,2700,2700,55.65,500,500
20171026T161404,55.64,2400,2400,55.65,600,600
20171026T161410,55.64,2500,2500,55.65,500,500
20171026T161411,55.64,3000,3000,55.65,400,400
20171026T161411,55.65,300,300,55.65,700,700
20171026T161411,55.64,2800,2800,55.65,600,600
20171026T161411,55.64,2700,2700,55.65,800,800
20171026T161411,55.64,2700,2700,55.65,600,600
20171026T161411,55.64,4000,4000,55.65,100,100
20171026T161411,55.66,300,300,55.67,1000,1000
20171026T161412,55.67,600,600,55.68,700,700
20171026T161413,55.69,600,600,55.7,700,700
20171026T161415,55.69,1700,1700,55.7,100,100
20171026T161416,55.69,2100,2100,55.7,600,600
20171026T161417,55.69,2100,2100,55.7,500,500
20171026T161419,55.69,2200,2200,55.7,500,500
20171026T161422,55.69,2200,2200,55.7,600,600
20171026T161424,55.71,600,600,55.72,700,700
20171026T161425,55.71,1300,1300,55.72,400,400
20171026T161427,55.71,1900,1900,55.72,200,200
20171026T161428,55.71,1900,1900,55.72,500,500
20171026T161429,55.71,1800,1800,55.72,200,200
20171026T161429,55.72,500,500,55.73,200,200
20171026T161430,55.72,1700,1700,55.73,300,300
20171026T161431,55.72,2100,2100,55.73,100,100
20171026T161433,55.72,2100,2100,55.73,500,500
20171026T161434,55.72,1400,1400,55.73,100,100
20171026T161436,55.72,1800,1800,55.73,100,100
20171026T161437,55.73,800,800,55.74,2700,2700
20171026T161438,55.73,900,900,55.74,2300,2300
20171026T161439,55.73,900,900,55.74,2100,2100
20171026T161441,55.73,1500,1500,55.74,2000,2000
20171026T161442,55.73,1300,1300,55.74,1900,1900
20171026T161443,55.73,1600,1600,55.74,1400,1400
20171026T161445,55.74,1100,1100,55.75,500,500
20171026T161446,55.75,1000,1000,55.76,300,300
20171026T161448,55.75,1400,1400,55.76,200,200
20171026T161449,55.76,800,800,55.77,700,700
20171026T161449,55.75,1500,1500,55.76,1400,1400
20171026T161450,55.75,1300,1300,55.76,1400,1400
20171026T161451,55.74,1500,1500,55.75,800,800
20171026T161451,55.74,1200,1200,55.75,500,500
20171026T161452,55.75,700,700,55.76,2300,2300
20171026T161453,55.75,1000,1000,55.76,2400,2400
20171026T161455,55.74,1200,1200,55.75,100,100
20171026T161456,55.74,1400,1400,55.76,2700,2700
20171026T161457,55.74,1500,1500,55.76,2800,2800
20171026T161500,55.74,1600,1600,55.76,2600,2600
20171026T161500,55.74,1900,1900,55.75,1200,1200
20171026T161500,55.74,1900,1900,55.75,500,500
20171026T161501,55.74,1200,1200,55.75,700,700
20171026T161502,55.74,1100,1100,55.75,500,500
20171026T161505,55.74,1100,1100,55.75,800,800
20171026T161508,55.74,800,800,55.75,300,300
20171026T161508,55.74,1500,1500,55.75,300,300
20171026T161508,55.74,1900,1900,55.75,400,400
20171026T161508,55.74,600,600,55.75,300,300
20171026T161509,55.74,700,700,55.75,200,200
20171026T161510,55.73,800,800,55.75,1300,1300
20171026T161511,55.74,1200,1200,55.75,800,800
20171026T161512,55.74,1300,1300,55.75,100,100
20171026T161513,55.74,1600,1600,55.76,3300,3300
20171026T161514,55.74,1800,1800,55.76,3300,3300
20171026T161515,55.74,1900,1900,55.76,3300,3300
20171026T161517,55.74,1300,1300,55.75,200,200
20171026T161518,55.74,1400,1400,55.75,400,400
20171026T161520,55.74,1500,1500,55.75,200,200
20171026T161522,55.74,2200,2200,55.75,100,100
20171026T161522,55.74,1900,1900,55.75,700,700
20171026T161523,55.74,2600,2600,55.75,100,100
20171026T161523,55.74,1700,1700,55.75,100,100
20171026T161524,55.75,500,500,55.76,2800,2800
20171026T161525,55.75,1200,1200,55.76,2200,2200
20171026T161526,55.75,1200,1200,55.76,2100,2100
20171026T161528,55.75,1400,1400,55.76,2100,2100
20171026T161531,55.75,1700,1700,55.76,2200,2200
20171026T161533,55.75,1300,1300,55.76,2100,2100
20171026T161535,55.75,1400,1400,55.76,2200,2200
20171026T161536,55.75,1400,1400,55.76,2100,2100
20171026T161538,55.75,1400,1400,55.76,2000,2000
20171026T161540,55.75,1400,1400,55.76,2100,2100
20171026T161541,55.75,1400,1400,55.76,2000,2000
20171026T161542,55.75,1800,1800,55.76,1900,1900
20171026T161544,55.77,1400,1400,55.78,1100,1100
20171026T161544,55.77,1000,1000,55.78,900,900
20171026T161545,55.78,900,900,55.79,2500,2500
20171026T161545,55.78,1500,1500,55.78,300,300
20171026T161545,55.78,1000,1000,55.78,700,700
20171026T161545,55.77,1100,1100,55.78,400,400
20171026T161547,55.77,1300,1300,55.78,500,500
20171026T161547,55.77,400,400,55.77,500,500
20171026T161548,55.78,700,700,55.79,1400,1400
20171026T161549,55.78,800,800,55.79,1100,1100
20171026T161552,55.78,1400,1400,55.79,1100,1100
20171026T161553,55.78,1300,1300,55.79,1300,1300
20171026T161555,55.78,1200,1200,55.79,1300,1300
20171026T161557,55.78,500,500,55.78,100,100
20171026T161558,55.78,800,800,55.79,600,600
20171026T161559,55.78,1200,1200,55.79,500,500
20171026T161600,55.78,200,200,55.78,700,700
20171026T161601,55.77,600,600,55.78,1300,1300
20171026T161604,55.77,1000,1000,55.78,1300,1300
20171026T161606,55.77,1000,1000,55.78,1900,1900
20171026T161607,55.77,1000,1000,55.78,1600,1600
20171026T161615,55.77,1000,1000,55.78,1300,1300
20171026T161623,55.77,1000,1000,55.78,1400,1400
20171026T161629,55.77,1000,1000,55.78,1300,1300
20171026T161631,55.76,2000,2000,55.77,500,500
20171026T161632,55.77,700,700,55.78,1500,1500
20171026T161634,55.77,800,800,55.78,1400,1400
20171026T161635,55.77,800,800,55.78,1900,1900
20171026T161637,55.77,900,900,55.78,1900,1900
20171026T161639,55.77,900,900,55.78,2000,2000
20171026T161643,55.77,1800,1800,55.78,500,500
20171026T161645,55.77,1600,1600,55.78,500,500
20171026T161648,55.77,1500,1500,55.78,700,700
20171026T161651,55.77,1400,1400,55.78,900,900
20171026T161653,55.77,1300,1300,55.78,1500,1500
20171026T161700,55.77,1300,1300,55.78,1600,1600
20171026T161701,55.77,1200,1200,55.78,2000,2000
20171026T161703,55.77,1200,1200,55.78,1800,1800
20171026T161705,55.77,1300,1300,55.78,1400,1400
20171026T161706,55.77,1300,1300,55.78,1300,1300
20171026T161707,55.77,1300,1300,55.78,1500,1500
20171026T161712,55.77,1400,1400,55.78,1600,1600
20171026T161713,55.77,1200,1200,55.78,1400,1400
20171026T161714,55.77,1400,1400,55.78,1000,1000
20171026T161716,55.77,1300,1300,55.78,1000,1000
20171026T161717,55.77,1300,1300,55.78,900,900
20171026T161718,55.77,1300,1300,55.78,1000,1000
20171026T161720,55.77,1300,1300,55.78,1100,1100
20171026T161722,55.77,1500,1500,55.78,900,900
20171026T161724,55.77,1200,1200,55.78,900,900
20171026T161729,55.77,1300,1300,55.78,900,900
20171026T161733,55.76,1300,1300,55.77,500,500
20171026T161733,55.76,1300,1300,55.77,700,700
20171026T161734,55.76,1200,1200,55.77,500,500
20171026T161735,55.76,1800,1800,55.77,1100,1100
20171026T161736,55.76,1600,1600,55.77,1000,1000
20171026T161736,55.76,200,200,55.76,800,800
20171026T161737,55.76,1100,1100,55.77,900,900
20171026T161738,55.76,1300,1300,55.77,900,900
20171026T161739,55.76,1400,1400,55.77,900,900
20171026T161742,55.76,1300,1300,55.77,900,900
20171026T161742,55.75,3200,3200,55.76,300,300
20171026T161743,55.75,2800,2800,55.76,1000,1000
20171026T161744,55.75,2800,2800,55.76,900,900
20171026T161744,55.74,100,100,55.75,2200,2200
20171026T161745,55.73,100,100,55.74,1300,1300
20171026T161746,55.72,1100,1100,55.73,1000,1000
20171026T161746,55.71,1200,1200,55.72,1500,1500
20171026T161747,55.71,1600,1600,55.72,300,300
20171026T161748,55.71,1100,1100,55.72,1200,1200
20171026T161750,55.71,1100,1100,55.72,900,900
20171026T161751,55.71,1400,1400,55.72,1300,1300
20171026T161753,55.71,1800,1800,55.72,1200,1200
20171026T161754,55.71,900,900,55.72,1300,1300
20171026T161756,55.71,500,500,55.72,1300,1300
20171026T161757,55.71,900,900,55.72,1200,1200
20171026T161800,55.72,500,500,55.73,1000,1000
20171026T161800,55.72,800,800,55.73,800,800
20171026T161802,55.73,1000,1000,55.74,300,300
20171026T161802,55.75,1000,1000,55.76,300,300
20171026T161802,55.74,1500,1500,55.75,100,100
20171026T161802,55.75,100,100,55.76,600,600
20171026T161803,55.76,600,600,55.77,800,800
20171026T161804,55.76,600,600,55.77,900,900
20171026T161806,55.76,700,700,55.77,800,800
20171026T161807,55.76,700,700,55.77,700,700
20171026T161808,55.76,700,700,55.77,500,500
