Total Return Indices - EURO Currency
Date    ;Blue-Chip;Blue-Chip;Broad    ; Broad   ;Ex UK    ;Ex Euro Zone;Blue-Chip; Broad
        ;  Europe ;Euro-Zone;Europe   ;Euro-Zone;         ;            ; Nordic  ; Nordic
        ;  SX5R   ;  SX5T  ; SXXR    ; SXXT     ; SXXG    ;    SXXB   ;     DK5G ; DKXG
09.11.2011; 3965.75;  3799.87;   405.41;   362.73;   418.79;   437.35;  9126.88;   524.76;
10.11.2011; 3952.61;  3811.65;   403.78;   362.77;   417.92;   434.17;  9081.67;   521.35;
11.11.2011; 4034.10;  3929.79;   413.45;   373.31;   428.78;   442.79;  9331.67;   536.75;
14.11.2011; 4000.92;  3868.11;   409.13;   367.87;   423.87;   439.63;  9230.39;   530.85;
15.11.2011; 3984.84;  3810.09;   406.66;   362.75;   419.42;   439.75;  9204.79;   528.45;
16.11.2011; 3995.12;  3833.68;   406.87;   363.75;   420.44;   439.21;  9217.82;   528.53;
17.11.2011; 3957.03;  3791.13;   401.62;   358.86;   415.31;   433.72;  9088.95;   520.61;
18.11.2011; 3928.59;  3781.14;   398.55;   357.16;   413.17;   429.41;  9011.65;   516.02;
21.11.2011; 3813.16;  3653.29;   385.88;   344.99;   400.11;   416.55;  8711.29;   497.90;
22.11.2011; 3787.25;  3613.61;   383.33;   341.39;   396.81;   415.05;  8637.35;   494.66;
23.11.2011; 3744.33;  3545.92;   378.37;   335.85;   391.05;   410.75;  8479.20;   485.63;
24.11.2011; 3727.92;  3534.86;   377.80;   335.53;   390.16;   409.94;  8424.71;   483.68;
25.11.2011; 3759.01;  3570.39;   380.47;   338.32;   392.38;   412.46;  8453.33;   486.03;
28.11.2011; 3894.24;  3757.27;   394.74;   354.64;   409.40;   424.45;  8799.45;   506.61;
29.11.2011; 3922.40;  3778.72;   397.91;   356.71;   412.06;   428.60;  8873.60;   510.91;
30.11.2011; 4054.44;  3941.53;   412.45;   371.87;   428.67;   442.21;  9318.62;   536.62;
01.12.2011; 4033.50;  3913.47;   409.71;   368.90;   425.82;   439.77;  9175.75;   529.15;
02.12.2011; 4074.03;  3961.95;   413.56;   372.96;   429.65;   443.32;  9271.82;   534.04;
05.12.2011; 4099.91;  4007.44;   417.02;   377.52;   434.07;   445.67;  9374.98;   540.74;
06.12.2011; 4097.34;  3985.98;   415.61;   375.12;   431.98;   445.23;  9337.00;   538.50;
07.12.2011; 4095.81;  3966.03;   414.81;   373.24;   430.59;   445.47;  9312.39;   536.52;
08.12.2011; 4052.84;  3869.85;   408.40;   364.46;   422.45;   441.49;  9117.18;   524.25;
09.12.2011; 4098.59;  3962.09;   413.22;   371.72;   429.42;   443.87;  9192.16;   528.66;
12.12.2011; 4035.19;  3839.03;   405.59;   361.02;   419.00;   439.34;  8971.41;   515.46;
13.12.2011; 4061.61;  3824.69;   407.74;   360.15;   419.00;   444.34;  9037.59;   519.18;
14.12.2011; 3991.82;  3731.54;   399.40;   351.52;   410.34;   436.46;  8875.93;   507.86;
15.12.2011; 4030.23;  3763.64;   403.34;   354.60;   414.97;   441.13;  8973.39;   512.83;
16.12.2011; 4003.75;  3726.14;   401.59;   352.70;   412.92;   439.56;  8922.59;   511.36;
19.12.2011; 4009.35;  3729.32;   401.75;   352.69;   413.55;   439.88;  8933.89;   511.54;
20.12.2011; 4070.03;  3829.93;   409.93;   362.62;   423.44;   446.20;  9167.10;   526.25;
21.12.2011; 4051.14;  3799.39;   407.84;   359.74;   420.87;   444.91;  9128.91;   524.50;
22.12.2011; 4095.99;  3847.93;   412.13;   364.03;   425.01;   449.11;  9222.53;   529.81;
23.12.2011; 4133.88;  3877.29;   415.70;   366.83;   428.52;   453.34;  9310.33;   534.78;
27.12.2011; 4135.99;  3877.20;   415.79;   366.85;   428.68;   453.51;  9301.07;   534.49;
28.12.2011; 4109.83;  3817.47;   412.88;   362.33;   424.96;   452.19;  9244.24;   531.23;
29.12.2011; 4149.91;  3880.54;   416.76;   367.20;   429.43;   455.05;  9339.10;   536.37;
30.12.2011; 4180.48;  3921.61;   420.35;   370.71;   433.83;   458.64;  9453.10;   543.22;
02.01.2012; 4216.06;  4012.44;   424.84;   378.76;   440.92;   459.60;  9597.30;   551.90;
03.01.2012; 4282.43;  4047.05;   431.60;   382.20;   445.95;   469.39;  9729.69;   559.97;
04.01.2012; 4266.73;  3979.29;   429.13;   376.84;   441.13;   469.76;  9617.61;   554.15;
05.01.2012; 4231.69;  3921.47;   425.29;   371.74;   436.77;   467.21;  9674.06;   556.57;
06.01.2012; 4234.53;  3892.51;   425.54;   370.23;   435.64;   469.14;  9686.42;   557.30;
09.01.2012; 4209.07;  3871.85;   423.63;   368.50;   433.99;   467.10;  9642.72;   555.78;
10.01.2012; 4280.21;  3977.45;   431.28;   377.29;   442.73;   473.47;  9803.77;   566.08;
11.01.2012; 4257.13;  3963.96;   429.74;   376.62;   441.42;   471.14;  9730.57;   562.76;
12.01.2012; 4232.85;  3974.70;   429.01;   377.98;   442.85;   468.41;  9726.70;   563.22;
13.01.2012; 4229.42;  3961.42;   428.46;   376.58;   441.11;   468.69;  9648.97;   558.81;
16.01.2012; 4266.65;  4003.70;   431.87;   380.25;   445.00;   471.77;  9759.36;   564.34;
17.01.2012; 4300.62;  4063.15;   435.57;   385.49;   450.09;   473.91;  9874.94;   571.22;
18.01.2012; 4301.19;  4052.99;   436.01;   385.30;   450.94;   474.95;  9909.68;   573.85;
19.01.2012; 4342.11;  4128.28;   441.32;   392.08;   458.15;   478.73; 10018.86;   579.96;
20.01.2012; 4322.28;  4114.58;   440.08;   391.29;   456.14;   477.08;  9962.01;   576.42;
23.01.2012; 4333.23;  4139.12;   442.09;   394.05;   458.66;   478.33; 10027.54;   579.63;
24.01.2012; 4330.28;  4123.24;   440.43;   391.76;   456.41;   477.30;  9908.04;   572.47;
25.01.2012; 4300.52;  4110.23;   438.76;   391.20;   454.50;   474.61;  9786.07;   568.24;
26.01.2012; 4335.34;  4176.90;   443.77;   397.82;   461.03;   477.98;  9954.53;   577.46;
27.01.2012; 4291.80;  4136.53;   439.55;   394.12;   456.82;   473.33;  9865.40;   572.41;
30.01.2012; 4257.08;  4082.22;   434.58;   388.54;   451.09;   469.07;  9766.95;   565.68;
31.01.2012; 4280.14;  4102.65;   437.85;   391.24;   453.72;   472.80;  9838.52;   570.44;
01.02.2012; 4352.50;  4194.54;   446.64;   400.20;   463.72;   481.23; 10113.10;   585.84;
02.02.2012; 4349.94;  4207.05;   447.67;   401.67;   465.09;   481.82; 10131.46;   588.54;
03.02.2012; 4418.31;  4269.85;   455.38;   407.55;   472.07;   491.13; 10323.03;   599.47;
06.02.2012; 4420.93;  4257.54;   454.82;   406.27;   470.73;   491.27; 10284.48;   597.53;
07.02.2012; 4412.35;  4268.11;   453.60;   406.49;   470.94;   488.68; 10318.08;   597.36;
08.02.2012; 4392.13;  4266.06;   452.68;   406.74;   471.22;   486.66; 10374.45;   600.37;
09.02.2012; 4400.12;  4282.06;   453.75;   408.11;   472.55;   487.43; 10417.58;   601.60;
10.02.2012; 4361.02;  4211.46;   449.64;   402.21;   467.07;   485.11; 10376.52;   598.37;
13.02.2012; 4399.55;  4229.78;   452.96;   404.04;   469.89;   489.79; 10467.61;   603.58;
14.02.2012; 4389.47;  4224.25;   451.91;   403.18;   468.96;   488.58; 10462.30;   602.26;
15.02.2012; 4413.90;  4234.75;   455.17;   404.94;   471.91;   493.23; 10624.05;   611.59;
16.02.2012; 4422.50;  4226.92;   455.43;   404.08;   471.36;   494.55; 10625.41;   611.23;
17.02.2012; 4434.69;  4279.83;   458.23;   409.36;   476.10;   494.91; 10699.69;   616.05;
20.02.2012; 4459.04;  4330.72;   462.09;   414.71;   481.51;   497.24; 10862.08;   625.76;
21.02.2012; 4446.90;  4315.98;   459.71;   412.68;   479.32;   494.59; 10807.48;   622.19;
22.02.2012; 4408.22;  4277.60;   456.01;   409.19;   475.57;   490.77; 10738.34;   618.15;
23.02.2012; 4404.41;  4259.06;   455.12;   407.21;   474.13;   490.95; 10734.09;   617.17;
24.02.2012; 4403.99;  4285.56;   456.31;   409.78;   476.40;   490.78; 10829.23;   622.26;
27.02.2012; 4400.26;  4267.52;   455.02;   407.78;   474.17;   490.21; 10728.43;   616.59;
28.02.2012; 4401.11;  4278.82;   455.84;   408.98;   475.40;   490.63; 10814.01;   621.50;
29.02.2012; 4395.89;  4265.91;   456.02;   408.27;   474.82;   491.67; 10827.61;   622.51;
01.03.2012; 4445.59;  4327.96;   460.76;   413.50;   479.18;   495.82; 10828.51;   622.12;
02.03.2012; 4443.72;  4323.72;   461.01;   413.76;   479.55;   496.07; 10838.15;   622.35;
05.03.2012; 4425.99;  4296.05;   458.17;   410.92;   476.92;   493.29; 10761.41;   617.80;
06.03.2012; 4328.67;  4149.43;   445.93;   397.18;   462.16;   482.78; 10357.60;   594.01;
07.03.2012; 4346.69;  4179.47;   449.06;   400.42;   465.87;   485.74; 10431.74;   599.18;
08.03.2012; 4406.39;  4270.26;   456.30;   409.37;   475.51;   491.15; 10670.20;   613.13;
09.03.2012; 4427.87;  4273.20;   458.55;   410.25;   476.89;   494.66; 10678.73;   614.30;
12.03.2012; 4420.32;  4271.53;   457.55;   410.08;   476.57;   492.89; 10641.43;   612.18;
13.03.2012; 4495.45;  4342.60;   465.67;   416.96;   484.10;   502.01; 10827.81;   622.89;
14.03.2012; 4510.29;  4373.13;   467.09;   419.19;   485.77;   502.62; 10820.83;   622.29;
15.03.2012; 4519.69;  4405.71;   468.33;   421.95;   489.10;   502.36; 10872.52;   625.30;
16.03.2012; 4539.26;  4430.05;   470.78;   423.85;   490.94;   505.29; 10927.90;   628.58;
19.03.2012; 4538.88;  4432.84;   470.28;   424.02;   490.91;   504.15; 10927.25;   628.52;
20.03.2012; 4491.74;  4378.78;   464.92;   419.09;   485.55;   498.49; 10747.99;   618.09;
21.03.2012; 4489.55;  4363.44;   464.51;   417.90;   484.21;   498.84; 10664.68;   614.05;
22.03.2012; 4442.17;  4299.94;   459.06;   412.17;   478.23;   493.81; 10527.26;   605.51;
23.03.2012; 4431.96;  4291.81;   459.39;   412.47;   478.75;   494.15; 10595.69;   609.42;
26.03.2012; 4463.14;  4316.34;   463.68;   415.91;   483.40;   499.17; 10779.49;   621.52;
27.03.2012; 4440.48;  4291.42;   461.62;   413.75;   480.91;   497.27; 10677.45;   615.37;
28.03.2012; 4396.51;  4242.95;   456.91;   409.33;   476.96;   492.37; 10658.16;   613.04;
29.03.2012; 4345.22;  4168.26;   451.15;   402.65;   469.58;   487.64; 10428.56;   602.04;
30.03.2012; 4378.86;  4209.98;   455.67;   407.20;   475.20;   492.01; 10630.87;   613.35;
02.04.2012; 4450.43;  4250.59;   462.54;   411.26;   480.77;   501.45; 10811.35;   624.22;
03.04.2012; 4399.40;  4178.87;   457.55;   405.46;   475.65;   497.38; 10766.77;   622.76;
04.04.2012; 4326.94;  4076.03;   448.08;   394.43;   463.77;   489.64; 10447.10;   604.41;
05.04.2012; 4329.06;  4070.17;   448.80;   394.42;   463.72;   491.04; 10431.61;   604.06;
10.04.2012; 4228.42;  3949.37;   437.58;   383.10;   451.73;   480.19; 10167.79;   587.70;
11.04.2012; 4254.49;  3983.11;   440.87;   386.63;   454.97;   483.18; 10189.90;   589.58;
12.04.2012; 4286.48;  4001.61;   445.99;   390.04;   459.88;   489.83; 10353.23;   600.06;
13.04.2012; 4228.74;  3902.80;   439.32;   381.20;   451.27;   485.41; 10204.54;   591.99;
16.04.2012; 4249.21;  3920.64;   440.93;   382.55;   453.51;   487.25; 10267.80;   596.02;
17.04.2012; 4334.23;  4032.83;   450.02;   392.51;   463.79;   495.27; 10461.91;   607.59;
18.04.2012; 4316.19;  3966.04;   447.15;   386.38;   457.90;   495.64; 10352.38;   601.29;
19.04.2012; 4295.45;  3892.48;   445.13;   380.95;   454.40;   496.99; 10408.20;   603.65;
20.04.2012; 4329.68;  3941.90;   447.54;   384.00;   457.57;   498.72; 10442.33;   606.02;
23.04.2012; 4250.91;  3828.59;   437.41;   372.79;   445.04;   489.87; 10047.10;   583.78;
24.04.2012; 4285.24;  3895.52;   442.02;   379.15;   451.10;   492.66; 10211.81;   592.98;
25.04.2012; 4305.76;  3963.61;   446.86;   386.51;   458.14;   494.95; 10362.07;   601.73;
26.04.2012; 4311.91;  3963.24;   447.40;   386.58;   457.69;   495.93; 10336.95;   599.17;
27.04.2012; 4336.67;  4004.81;   450.95;   391.01;   461.72;   498.54; 10430.44;   605.22;
30.04.2012; 4309.64;  3948.39;   448.15;   386.64;   458.53;   497.32; 10488.37;   607.26;
01.05.2012; 4329.86;  3948.83;   450.05;   386.71;   458.59;   500.96; 10495.55;   607.57;
02.05.2012; 4312.60;  3922.95;   448.53;   384.68;   456.91;   499.96; 10455.66;   605.17;
03.05.2012; 4314.07;  3917.45;   448.84;   384.19;   456.96;   501.06; 10532.33;   610.47;
04.05.2012; 4252.83;  3862.01;   441.42;   378.10;   450.30;   492.51; 10310.57;   597.30;
07.05.2012; 4282.37;  3923.23;   444.74;   383.01;   453.99;   494.22; 10312.98;   597.57;
08.05.2012; 4218.89;  3844.23;   437.44;   375.77;   446.41;   487.02; 10191.22;   588.72;
09.05.2012; 4211.70;  3827.16;   436.41;   374.57;   444.68;   486.19; 10188.95;   587.21;
10.05.2012; 4236.17;  3875.87;   439.25;   378.49;   447.91;   487.91; 10220.51;   590.25;
11.05.2012; 4253.95;  3891.63;   440.94;   379.93;   449.75;   489.82; 10277.47;   593.08;
14.05.2012; 4186.77;  3800.86;   433.03;   371.10;   439.96;   482.97;  9968.67;   575.58;
15.05.2012; 4162.97;  3760.67;   430.13;   367.51;   436.43;   480.79;  9889.36;   569.80;
16.05.2012; 4134.92;  3754.92;   428.02;   366.57;   435.49;   477.61;  9821.40;   566.07;
17.05.2012; 4089.14;  3708.41;   423.25;   362.17;   431.83;   472.60;  9791.60;   564.47;
18.05.2012; 4057.44;  3712.20;   418.74;   361.00;   428.38;   464.95;  9549.46;   550.65;
21.05.2012; 4067.37;  3728.02;   421.28;   363.46;   431.75;   467.52;  9733.31;   561.54;
22.05.2012; 4142.23;  3802.03;   429.40;   370.73;   440.19;   476.28;  9950.81;   574.64;
23.05.2012; 4063.82;  3700.41;   420.22;   360.90;   429.56;   467.93;  9686.95;   558.83;
24.05.2012; 4113.08;  3740.92;   424.51;   364.11;   433.22;   473.17;  9802.67;   565.75;
25.05.2012; 4126.42;  3754.78;   425.67;   365.07;   434.42;   474.49;  9834.31;   567.36;
28.05.2012; 4115.46;  3730.57;   425.66;   363.85;   433.46;   475.65;  9841.97;   568.21;
29.05.2012; 4135.47;  3752.08;   428.90;   366.84;   437.20;   479.05;  9924.08;   573.96;
30.05.2012; 4081.87;  3677.90;   422.57;   359.91;   430.65;   473.45;  9770.62;   564.51;
31.05.2012; 4080.78;  3682.69;   421.12;   359.39;   428.79;   471.13;  9650.57;   557.11;
01.06.2012; 4017.30;  3596.81;   413.05;   351.01;   419.77;   463.54;  9431.78;   543.62;
04.06.2012; 4002.64;  3614.72;   410.93;   350.95;   418.20;   459.48;  9342.62;   537.66;
05.06.2012; 4009.80;  3629.22;   412.22;   352.73;   419.78;   460.28;  9397.41;   540.35;
06.06.2012; 4101.73;  3716.89;   422.05;   361.23;   428.67;   471.17;  9507.50;   547.19;
07.06.2012; 4140.15;  3726.20;   426.77;   363.50;   432.57;   478.14;  9717.00;   560.13;
08.06.2012; 4132.37;  3730.81;   425.63;   363.06;   431.98;   476.35;  9699.94;   558.08;
11.06.2012; 4138.08;  3721.16;   425.67;   361.82;   431.56;   477.62;  9784.88;   562.34;
12.06.2012; 4183.19;  3731.05;   428.35;   361.95;   432.58;   482.71;  9853.69;   564.98;
13.06.2012; 4186.26;  3731.26;   426.80;   360.98;   431.68;   480.64;  9757.07;   558.46;
14.06.2012; 4173.72;  3739.44;   425.54;   361.59;   431.40;   477.59;  9687.13;   555.19;
15.06.2012; 4204.78;  3796.92;   429.70;   367.09;   436.37;   480.37;  9794.90;   562.34;
18.06.2012; 4209.40;  3758.96;   430.18;   365.05;   435.22;   483.25;  9803.07;   562.88;
19.06.2012; 4274.94;  3832.85;   437.07;   371.97;   443.17;   489.96;  9996.03;   573.71;
20.06.2012; 4286.69;  3849.39;   439.59;   374.19;   445.35;   492.73; 10099.11;   579.82;
21.06.2012; 4266.32;  3836.26;   437.41;   372.67;   443.68;   489.95; 10025.17;   575.57;
22.06.2012; 4245.06;  3814.27;   434.21;   370.11;   441.14;   486.21; 10016.88;   574.40;
25.06.2012; 4191.95;  3716.42;   427.58;   361.57;   432.40;   481.57;  9782.02;   560.40;
26.06.2012; 4200.30;  3711.61;   427.19;   360.20;   431.17;   482.13;  9743.93;   557.41;
27.06.2012; 4255.46;  3777.30;   433.04;   366.32;   437.43;   487.58;  9903.50;   566.33;
28.06.2012; 4230.16;  3763.36;   430.94;   364.91;   435.77;   484.88;  9842.73;   562.78;
29.06.2012; 4316.40;  3950.16;   442.40;   381.73;   452.59;   490.89; 10212.04;   584.46;
02.07.2012; 4386.06;  3997.88;   448.85;   386.20;   457.40;   499.11; 10331.07;   591.51;
03.07.2012; 4428.56;  4047.33;   453.38;   390.65;   463.13;   503.62; 10485.14;   600.86;
04.07.2012; 4425.10;  4035.64;   453.37;   390.10;   462.98;   504.14; 10502.86;   602.33;
05.07.2012; 4426.44;  3987.67;   452.67;   385.83;   459.75;   506.88; 10517.92;   603.19;
06.07.2012; 4393.11;  3901.44;   448.22;   378.35;   452.73;   505.46; 10383.82;   594.60;
09.07.2012; 4375.97;  3888.16;   446.57;   377.10;   451.26;   503.46; 10363.34;   592.73;
10.07.2012; 4399.00;  3913.70;   450.37;   380.06;   455.17;   507.99; 10528.46;   602.73;
11.07.2012; 4417.06;  3921.35;   450.38;   379.68;   454.29;   508.37; 10493.26;   599.85;
12.07.2012; 4371.57;  3889.55;   445.63;   376.26;   450.43;   502.43; 10392.03;   593.87;
13.07.2012; 4425.66;  3947.17;   451.66;   381.77;   456.04;   508.84; 10507.78;   601.30;
16.07.2012; 4427.68;  3934.70;   452.50;   381.43;   456.22;   510.79; 10553.20;   604.46;
17.07.2012; 4416.89;  3932.59;   451.37;   381.27;   456.24;   508.76; 10513.22;   603.65;
18.07.2012; 4467.00;  3991.90;   456.42;   386.25;   461.79;   513.76; 10629.97;   609.43;
19.07.2012; 4504.95;  4022.93;   461.58;   390.15;   466.86;   520.03; 10799.57;   619.88;
20.07.2012; 4438.45;  3909.15;   455.08;   380.83;   458.68;   516.37; 10767.09;   616.59;
23.07.2012; 4340.00;  3807.77;   443.75;   370.29;   447.32;   504.55; 10563.30;   603.04;
24.07.2012; 4315.23;  3759.26;   441.67;   366.55;   444.50;   504.10; 10596.94;   604.58;
25.07.2012; 4304.92;  3772.43;   441.43;   367.90;   445.91;   502.33; 10648.34;   607.00;
26.07.2012; 4404.07;  3933.12;   452.35;   381.70;   459.34;   510.23; 10837.50;   618.27;
27.07.2012; 4460.07;  4020.79;   458.06;   389.17;   467.03;   514.11; 10953.94;   625.07;
30.07.2012; 4532.19;  4089.08;   465.34;   395.03;   473.36;   522.59; 11147.48;   636.17;
31.07.2012; 4496.67;  4063.58;   460.82;   392.33;   470.93;   516.41; 11113.40;   633.30;
01.08.2012; 4522.80;  4076.97;   462.95;   393.29;   471.72;   519.64; 11141.95;   633.71;
02.08.2012; 4486.35;  3954.62;   457.16;   382.85;   463.13;   518.46; 11081.31;   629.03;
03.08.2012; 4588.80;  4145.46;   468.27;   398.56;   477.57;   524.88; 11291.40;   641.40;
06.08.2012; 4593.15;  4192.17;   470.42;   403.10;   481.19;   524.68; 11266.88;   641.79;
07.08.2012; 4626.09;  4263.68;   473.95;   407.97;   485.09;   526.82; 11314.83;   644.43;
08.08.2012; 4648.74;  4250.72;   475.33;   406.71;   484.46;   530.73; 11389.59;   646.88;
09.08.2012; 4664.90;  4259.03;   477.23;   407.79;   486.61;   533.38; 11496.13;   653.59;
10.08.2012; 4658.51;  4234.87;   476.55;   405.84;   484.75;   533.94; 11499.00;   653.19;
13.08.2012; 4643.22;  4222.19;   474.49;   404.46;   482.84;   531.29; 11399.61;   647.68;
14.08.2012; 4674.76;  4250.73;   477.71;   407.04;   485.97;   535.04; 11445.76;   651.15;
15.08.2012; 4672.62;  4247.41;   477.74;   406.64;   485.82;   535.48; 11473.99;   651.77;
16.08.2012; 4677.71;  4293.09;   479.28;   411.22;   489.17;   534.04; 11431.67;   650.17;
17.08.2012; 4691.21;  4319.30;   482.13;   414.24;   492.46;   536.66; 11558.47;   657.25;
20.08.2012; 4674.17;  4310.55;   479.80;   412.51;   490.52;   533.79; 11511.56;   654.51;
21.08.2012; 4681.84;  4352.42;   481.69;   416.52;   493.66;   533.59; 11481.79;   653.64;
22.08.2012; 4624.96;  4287.12;   475.91;   411.08;   487.64;   527.61; 11289.53;   643.15;
23.08.2012; 4600.69;  4245.94;   473.11;   407.56;   484.21;   525.58; 11234.48;   639.78;
24.08.2012; 4612.60;  4254.78;   473.68;   407.81;   484.98;   526.45; 11299.44;   642.26;
27.08.2012; 4631.15;  4303.01;   475.80;   411.63;   488.61;   526.87; 11393.45;   647.30;
28.08.2012; 4602.10;  4268.57;   472.48;   408.59;   484.12;   523.35; 11167.73;   635.79;
29.08.2012; 4593.03;  4254.78;   471.97;   408.00;   483.67;   522.94; 11135.84;   634.44;
30.08.2012; 4558.96;  4201.60;   468.38;   403.12;   478.76;   520.68; 11067.67;   630.49;
31.08.2012; 4568.27;  4266.11;   470.61;   408.33;   483.50;   519.96; 11127.15;   634.96;
03.09.2012; 4609.71;  4305.37;   474.56;   411.70;   486.98;   524.37; 11150.74;   636.77;
04.09.2012; 4553.42;  4258.82;   469.21;   407.72;   481.98;   517.82; 11008.79;   629.02;
05.09.2012; 4550.14;  4268.02;   469.52;   408.27;   483.09;   517.90; 10964.15;   627.67;
06.09.2012; 4653.45;  4413.34;   480.45;   420.79;   495.21;   527.01; 11096.09;   635.86;
07.09.2012; 4648.71;  4439.51;   481.63;   423.56;   498.12;   526.63; 11233.08;   643.83;
10.09.2012; 4633.34;  4421.90;   480.57;   422.30;   496.49;   525.78; 11193.75;   641.84;
11.09.2012; 4664.17;  4472.83;   482.14;   425.87;   499.56;   525.36; 11233.26;   644.28;
12.09.2012; 4650.56;  4485.33;   482.76;   427.88;   501.14;   524.63; 11274.67;   647.22;
13.09.2012; 4655.79;  4447.59;   481.89;   424.67;   498.26;   526.05; 11212.25;   643.26;
14.09.2012; 4693.76;  4537.37;   488.13;   432.89;   506.44;   530.22; 11419.94;   655.84;
17.09.2012; 4684.57;  4518.16;   486.48;   430.91;   504.21;   528.92; 11335.15;   650.60;
18.09.2012; 4678.93;  4465.40;   484.34;   426.40;   500.67;   529.14; 11310.90;   648.43;
19.09.2012; 4701.75;  4490.34;   486.34;   428.46;   503.39;   531.03; 11413.39;   653.42;
20.09.2012; 4693.94;  4464.74;   485.63;   426.61;   501.78;   531.45; 11415.13;   652.80;
21.09.2012; 4715.85;  4506.80;   487.90;   430.33;   505.31;   532.25; 11413.29;   653.44;
24.09.2012; 4708.97;  4479.21;   486.16;   427.11;   502.66;   532.00; 11403.58;   652.30;
25.09.2012; 4723.41;  4500.11;   488.14;   429.11;   504.88;   533.92; 11503.66;   657.51;
26.09.2012; 4645.47;  4377.53;   479.23;   418.47;   494.23;   526.92; 11272.56;   644.53;
27.09.2012; 4656.85;  4390.74;   480.88;   419.86;   495.92;   528.77; 11343.91;   649.08;
28.09.2012; 4594.61;  4299.99;   475.28;   413.22;   489.42;   524.32; 11235.17;   643.91;
01.10.2012; 4659.30;  4379.31;   482.14;   420.50;   497.44;   530.60; 11353.14;   651.16;
02.10.2012; 4643.02;  4370.15;   480.87;   419.91;   496.70;   528.70; 11301.03;   647.89;
03.10.2012; 4644.18;  4368.21;   480.45;   419.74;   495.77;   528.05; 11171.79;   641.41;
04.10.2012; 4635.68;  4356.41;   480.38;   419.28;   495.87;   528.35; 11206.02;   643.31;
05.10.2012; 4680.86;  4436.09;   485.30;   425.90;   502.42;   531.51; 11324.87;   650.93;
08.10.2012; 4643.76;  4374.54;   480.56;   420.40;   497.23;   527.62; 11218.30;   644.61;
09.10.2012; 4621.88;  4332.72;   478.38;   417.10;   494.14;   526.59; 11176.52;   641.90;
10.10.2012; 4599.12;  4305.22;   475.85;   414.82;   491.30;   523.87; 11055.00;   635.58;
11.10.2012; 4631.33;  4358.74;   479.61;   419.22;   495.34;   526.91; 11070.98;   636.82;
12.10.2012; 4610.40;  4327.22;   477.12;   416.32;   492.75;   524.88; 10989.13;   632.45;
15.10.2012; 4633.68;  4355.31;   479.56;   418.88;   496.00;   527.15; 11080.57;   637.22;
16.10.2012; 4696.13;  4465.34;   485.89;   427.13;   504.03;   531.46; 11198.74;   642.84;
17.10.2012; 4722.51;  4507.26;   488.30;   430.63;   506.93;   532.73; 11200.22;   643.93;
18.10.2012; 4730.94;  4514.90;   489.23;   431.09;   507.97;   534.11; 11322.68;   649.66;
19.10.2012; 4697.47;  4458.87;   485.50;   426.57;   503.46;   531.23; 11213.25;   644.05;
22.10.2012; 4673.74;  4439.33;   483.52;   424.81;   501.60;   529.09; 11186.14;   642.11;
23.10.2012; 4593.64;  4346.05;   475.45;   416.52;   491.99;   521.43; 10962.99;   629.00;
24.10.2012; 4613.15;  4368.25;   477.62;   418.51;   493.63;   523.72; 10952.15;   629.50;
25.10.2012; 4619.41;  4355.71;   478.87;   417.87;   493.25;   526.79; 11008.42;   632.49;
26.10.2012; 4627.11;  4377.94;   479.37;   419.35;   494.24;   526.33; 10960.84;   631.18;
29.10.2012; 4607.83;  4347.65;   477.50;   416.80;   492.50;   525.17; 10999.92;   633.26;
30.10.2012; 4653.19;  4412.82;   481.58;   421.86;   497.10;   528.18; 11011.82;   635.21;
31.10.2012; 4612.75;  4391.16;   479.01;   420.17;   495.08;   524.81; 10950.40;   632.61;
01.11.2012; 4664.15;  4444.17;   485.04;   424.84;   500.21;   532.02; 11037.31;   638.30;
02.11.2012; 4679.46;  4467.81;   487.08;   427.08;   502.94;   533.82; 11118.20;   642.64;
05.11.2012; 4651.47;  4416.12;   484.16;   422.94;   499.52;   532.17; 11105.19;   641.24;
06.11.2012; 4679.96;  4448.15;   486.89;   425.85;   502.08;   534.65; 11065.56;   639.19;
07.11.2012; 4614.52;  4349.39;   480.53;   417.95;   494.85;   529.94; 10979.48;   633.88;
08.11.2012; 4616.65;  4349.45;   479.72;   416.73;   494.02;   529.57; 10975.73;   632.96;
09.11.2012; 4610.25;  4350.66;   479.17;   416.60;   494.17;   528.61; 11000.60;   634.64;
12.11.2012; 4594.75;  4340.17;   477.88;   415.71;   493.06;   526.96; 10978.85;   633.34;
13.11.2012; 4616.27;  4374.60;   479.77;   418.02;   495.02;   528.40; 10935.12;   630.25;
14.11.2012; 4565.12;  4338.98;   475.62;   414.94;   491.82;   523.31; 10926.08;   628.99;
15.11.2012; 4523.88;  4319.55;   470.99;   412.14;   487.32;   516.99; 10792.77;   621.16;
16.11.2012; 4476.94;  4259.11;   466.27;   406.84;   481.64;   512.95; 10699.52;   616.02;
19.11.2012; 4578.55;  4378.58;   476.45;   417.05;   493.01;   522.86; 10955.89;   630.17;
20.11.2012; 4585.15;  4403.86;   478.05;   419.33;   494.63;   523.77; 10963.04;   631.74;
21.11.2012; 4598.41;  4421.53;   479.35;   420.70;   496.34;   524.97; 10994.13;   634.37;
22.11.2012; 4615.46;  4448.57;   482.18;   423.97;   500.05;   527.28; 11089.13;   640.61;
23.11.2012; 4641.39;  4487.06;   485.07;   427.42;   503.81;   529.57; 11197.22;   646.20;
