Total Return Indices - US$ Currency
Date    ;Blue-Chip;Blue-Chip;Broad    ; Broad   ;Ex UK    ;Ex Euro Zone;Blue-Chip; Broad
        ;  Europe ;Euro-Zone;Europe   ;Euro-Zone;         ;            ; Nordic  ; Nordic
        ;  SX5V   ;  SX5U   ;SXXV     ;SXXU     ; SXXI    ;    SXXD    ;    DK5I;DKXI
10.01.2014; 5650.77;  5734.99;   615.01;   561.48;   649.83;   651.05; 14376.75;   815.68;
13.01.2014; 5650.06;  5743.10;   615.65;   563.21;   651.92;   650.60; 14382.36;   815.80;
14.01.2014; 5673.39;  5771.44;   618.13;   565.39;   653.86;   653.31; 14426.42;   818.04;
15.01.2014; 5698.42;  5826.80;   620.23;   569.58;   656.80;   653.30; 14481.08;   820.98;
16.01.2014; 5696.84;  5795.66;   619.59;   567.80;   656.25;   653.78; 14484.40;   821.77;
17.01.2014; 5713.62;  5784.06;   620.96;   567.00;   655.74;   657.26; 14490.50;   822.26;
20.01.2014; 5711.59;  5784.92;   620.65;   566.62;   655.26;   657.03; 14473.70;   820.32;
21.01.2014; 5709.43;  5776.64;   620.27;   565.29;   654.12;   657.60; 14471.11;   820.31;
22.01.2014; 5719.41;  5781.86;   621.81;   565.65;   654.52;   660.25; 14518.89;   822.50;
23.01.2014; 5709.39;  5768.04;   620.83;   565.52;   654.80;   658.46; 14439.42;   819.06;
24.01.2014; 5571.41;  5605.62;   606.25;   550.88;   639.60;   644.33; 14201.43;   804.71;
27.01.2014; 5511.97;  5575.59;   600.62;   546.98;   634.54;   637.17; 14112.91;   798.50;
28.01.2014; 5533.04;  5616.03;   604.31;   551.33;   638.77;   640.09; 14123.30;   801.49;
29.01.2014; 5497.85;  5563.35;   600.20;   547.31;   634.31;   636.01; 13954.98;   792.75;
30.01.2014; 5492.05;  5559.43;   598.38;   545.73;   632.89;   634.00; 13866.47;   788.93;
31.01.2014; 5446.84;  5503.11;   593.47;   539.88;   627.50;   630.15; 13826.05;   785.22;
03.02.2014; 5377.23;  5425.06;   586.97;   533.65;   621.29;   623.56; 13750.68;   780.57;
04.02.2014; 5355.63;  5419.15;   585.46;   533.33;   620.17;   620.92; 13702.33;   778.00;
05.02.2014; 5368.40;  5429.09;   587.35;   534.71;   622.49;   623.27; 13827.37;   785.49;
06.02.2014; 5467.03;  5544.88;   599.04;   546.76;   635.70;   634.27; 14126.45;   802.80;
07.02.2014; 5514.34;  5603.71;   604.18;   551.53;   641.80;   639.66; 14277.04;   810.14;
10.02.2014; 5521.90;  5604.62;   605.86;   552.54;   643.39;   641.94; 14382.19;   816.05;
11.02.2014; 5603.80;  5699.06;   615.02;   561.34;   652.39;   651.21; 14597.00;   828.13;
12.02.2014; 5617.21;  5695.15;   615.89;   560.94;   651.26;   653.30; 14487.36;   822.70;
13.02.2014; 5643.21;  5733.30;   618.43;   564.94;   655.20;   654.33; 14486.14;   823.26;
14.02.2014; 5680.24;  5780.80;   622.79;   569.45;   659.89;   658.43; 14567.55;   827.17;
17.02.2014; 5707.50;  5787.51;   625.85;   570.89;   661.62;   663.00; 14621.13;   830.68;
18.02.2014; 5739.59;  5805.24;   628.14;   572.34;   662.80;   666.06; 14543.08;   826.97;
19.02.2014; 5747.82;  5812.57;   629.31;   572.84;   663.73;   667.85; 14630.42;   832.09;
20.02.2014; 5737.13;  5796.70;   627.13;   570.68;   660.72;   665.72; 14552.49;   827.54;
21.02.2014; 5774.82;  5829.21;   631.08;   574.23;   665.16;   669.95; 14665.03;   834.16;
24.02.2014; 5797.52;  5869.03;   634.17;   577.52;   669.71;   672.76; 14864.91;   846.57;
25.02.2014; 5795.44;  5872.32;   634.88;   578.02;   671.29;   673.66; 14957.91;   852.21;
26.02.2014; 5764.87;  5826.70;   630.59;   573.19;   666.77;   670.03; 14861.11;   846.30;
27.02.2014; 5765.09;  5808.33;   630.67;   572.05;   665.67;   671.33; 14819.15;   844.03;
28.02.2014; 5822.94;  5890.25;   638.19;   580.25;   675.15;   677.96; 15067.41;   858.73;
03.03.2014; 5676.24;  5696.41;   622.01;   562.22;   655.73;   664.09; 14686.68;   835.81;
04.03.2014; 5773.32;  5836.82;   633.38;   574.80;   668.91;   673.92; 14970.00;   851.94;
05.03.2014; 5764.85;  5835.66;   633.32;   575.20;   669.57;   673.40; 15024.24;   853.76;
06.03.2014; 5799.79;  5894.40;   638.63;   582.10;   677.34;   676.96; 15124.94;   861.12;
07.03.2014; 5722.53;  5811.35;   631.66;   575.03;   669.96;   670.29; 15042.65;   854.54;
10.03.2014; 5705.71;  5813.95;   629.32;   574.51;   669.33;   666.20; 15019.92;   852.25;
11.03.2014; 5693.76;  5808.06;   628.89;   574.06;   668.96;   665.80; 15055.62;   853.71;
12.03.2014; 5653.84;  5773.16;   624.46;   569.89;   664.56;   661.24; 14868.69;   843.92;
13.03.2014; 5601.60;  5695.89;   618.92;   563.05;   657.74;   657.15; 14810.78;   840.45;
14.03.2014; 5568.10;  5666.76;   614.46;   559.65;   652.82;   651.77; 14650.94;   831.88;
17.03.2014; 5615.70;  5751.60;   621.42;   567.81;   661.20;   657.32; 14875.88;   844.65;
18.03.2014; 5646.46;  5792.11;   624.80;   572.03;   666.12;   659.77; 15006.57;   851.02;
19.03.2014; 5638.70;  5795.57;   624.17;   571.88;   665.44;   658.67; 14965.95;   847.98;
20.03.2014; 5594.16;  5766.47;   618.67;   568.01;   660.54;   651.68; 14796.06;   837.04;
21.03.2014; 5617.74;  5780.22;   619.27;   568.47;   661.29;   652.41; 14772.51;   836.04;
24.03.2014; 5560.90;  5702.20;   612.80;   560.88;   653.13;   647.27; 14664.53;   828.65;
25.03.2014; 5633.60;  5781.36;   620.43;   568.02;   660.84;   655.16; 14794.16;   836.83;
26.03.2014; 5668.72;  5847.36;   625.39;   574.68;   667.04;   658.27; 14833.09;   840.61;
27.03.2014; 5663.36;  5834.50;   624.25;   573.17;   665.32;   657.53; 14756.18;   837.28;
28.03.2014; 5717.82;  5912.11;   629.32;   579.98;   671.66;   660.69; 14813.72;   841.78;
31.03.2014; 5732.80;  5907.10;   631.82;   581.20;   675.54;   664.42; 15026.67;   852.79;
01.04.2014; 5759.85;  5958.49;   636.26;   586.77;   680.66;   667.58; 15151.97;   861.06;
02.04.2014; 5763.77;  5949.12;   636.23;   585.62;   680.11;   668.69; 15147.45;   861.15;
03.04.2014; 5750.44;  5962.77;   634.55;   585.94;   678.95;   665.03; 15032.87;   853.92;
04.04.2014; 5773.44;  5996.54;   637.33;   588.86;   681.19;   667.58; 15024.39;   855.04;
07.04.2014; 5719.27;  5935.13;   631.68;   583.48;   675.43;   661.83; 14863.87;   846.21;
08.04.2014; 5756.05;  5942.26;   632.07;   582.44;   675.37;   663.66; 14937.82;   848.30;
09.04.2014; 5780.56;  5964.81;   636.05;   585.69;   679.20;   668.26; 15032.15;   855.50;
10.04.2014; 5784.47;  5937.77;   635.47;   583.61;   677.61;   669.21; 14906.84;   849.51;
11.04.2014; 5712.53;  5872.11;   626.97;   576.54;   669.31;   659.51; 14753.85;   839.10;
14.04.2014; 5742.34;  5875.05;   626.25;   574.38;   667.41;   660.27; 14699.43;   834.67;
15.04.2014; 5695.48;  5803.49;   620.62;   567.62;   660.89;   655.96; 14548.51;   827.08;
16.04.2014; 5745.67;  5885.65;   627.99;   576.26;   668.91;   661.81; 14672.54;   834.68;
17.04.2014; 5779.86;  5930.18;   632.47;   580.68;   673.49;   666.23; 14703.87;   836.29;
22.04.2014; 5837.04;  5995.69;   639.52;   587.41;   681.30;   673.39; 14986.69;   853.27;
23.04.2014; 5819.44;  5965.49;   637.56;   585.23;   679.27;   671.71; 14859.51;   848.49;
24.04.2014; 5839.57;  5987.96;   639.24;   586.63;   680.26;   673.63; 14900.80;   851.51;
25.04.2014; 5802.28;  5917.98;   635.25;   580.42;   674.68;   672.00; 14824.31;   848.43;
28.04.2014; 5832.65;  5955.67;   636.82;   582.36;   676.65;   673.15; 14849.18;   849.41;
29.04.2014; 5893.98;  6025.78;   643.24;   588.72;   682.85;   679.45; 15054.02;   858.90;
30.04.2014; 5911.78;  6033.36;   645.57;   589.85;   685.42;   682.92; 15127.46;   864.29;
01.05.2014; 5926.30;  6033.88;   646.72;   589.86;   685.64;   685.19; 15138.61;   864.81;
02.05.2014; 5913.41;  6004.12;   645.74;   588.10;   683.84;   685.02; 15085.70;   863.90;
05.05.2014; 5912.71;  6007.32;   645.16;   587.70;   683.04;   684.28; 15022.64;   860.44;
06.05.2014; 5913.73;  5990.03;   646.06;   586.86;   683.17;   686.93; 15073.81;   863.28;
07.05.2014; 5932.21;  6011.15;   646.03;   587.51;   683.43;   686.19; 15031.25;   860.74;
08.05.2014; 5968.36;  6075.48;   650.30;   592.67;   688.40;   689.44; 15177.60;   867.47;
09.05.2014; 5908.04;  5990.79;   643.46;   584.82;   681.12;   683.81; 15018.73;   861.53;
12.05.2014; 5951.90;  6042.84;   648.44;   589.87;   686.44;   688.58; 15141.58;   870.23;
13.05.2014; 5945.42;  6030.34;   647.99;   588.61;   685.40;   688.97; 15216.52;   873.39;
14.05.2014; 5965.51;  6033.15;   648.16;   588.16;   686.03;   689.76; 15226.33;   873.36;
15.05.2014; 5950.96;  5947.05;   642.70;   579.60;   679.47;   687.59; 15232.76;   871.10;
16.05.2014; 5981.85;  5967.88;   643.39;   579.87;   679.71;   688.68; 15199.98;   867.99;
19.05.2014; 5959.28;  5977.16;   643.54;   581.68;   680.54;   687.16; 15182.20;   868.30;
20.05.2014; 5930.63;  5958.83;   642.20;   580.69;   679.69;   685.50; 15209.84;   869.80;
21.05.2014; 5950.41;  5988.84;   644.79;   582.78;   681.69;   688.52; 15303.02;   874.56;
22.05.2014; 5951.29;  5988.92;   645.78;   583.29;   682.96;   689.96; 15342.28;   877.53;
23.05.2014; 5954.05;  6009.01;   646.10;   585.28;   683.96;   688.60; 15283.34;   873.56;
26.05.2014; 5985.05;  6087.55;   650.78;   593.10;   691.16;   689.95; 15394.16;   878.98;
27.05.2014; 5973.44;  6080.04;   650.55;   592.54;   690.15;   690.08; 15383.16;   877.91;
28.05.2014; 5957.15;  6078.39;   649.57;   592.63;   689.91;   688.04; 15325.18;   874.78;
29.05.2014; 5969.31;  6084.61;   650.90;   593.31;   690.87;   689.99; 15353.28;   876.37;
30.05.2014; 5972.73;  6097.91;   651.86;   595.21;   692.25;   689.96; 15376.48;   876.94;
02.06.2014; 5966.95;  6092.04;   651.81;   594.80;   691.55;   690.29; 15351.53;   877.03;
03.06.2014; 5951.83;  6085.17;   649.44;   593.05;   689.77;   687.35; 15340.79;   875.32;
04.06.2014; 5944.45;  6079.78;   649.82;   593.15;   690.55;   688.01; 15409.14;   879.72;
05.06.2014; 5957.64;  6131.53;   652.21;   597.78;   693.75;   688.07; 15361.37;   877.15;
06.06.2014; 5994.79;  6193.53;   657.73;   604.07;   700.07;   692.66; 15499.66;   885.75;
09.06.2014; 5996.96;  6193.21;   658.00;   604.18;   699.67;   693.08; 15508.31;   885.98;
10.06.2014; 6002.87;  6187.52;   657.80;   603.30;   700.06;   693.56; 15525.33;   886.15;
11.06.2014; 5980.60;  6136.89;   653.78;   597.80;   694.66;   691.17; 15464.53;   881.85;
12.06.2014; 5988.55;  6136.31;   654.85;   598.51;   695.14;   692.57; 15526.92;   885.97;
13.06.2014; 5979.68;  6123.20;   652.31;   595.99;   692.41;   690.09; 15502.50;   884.01;
16.06.2014; 5972.84;  6102.13;   651.41;   594.53;   691.79;   689.78; 15516.33;   884.28;
17.06.2014; 5977.07;  6116.19;   651.84;   596.17;   692.41;   688.98; 15471.45;   881.54;
18.06.2014; 5987.87;  6136.08;   652.72;   597.71;   693.89;   689.15; 15462.48;   882.37;
19.06.2014; 6057.39;  6231.10;   659.48;   604.58;   700.71;   695.60; 15510.21;   884.84;
20.06.2014; 6035.80;  6181.99;   656.64;   599.93;   696.06;   694.68; 15400.45;   879.13;
23.06.2014; 6015.44;  6154.63;   654.18;   596.93;   693.70;   692.84; 15521.39;   885.65;
24.06.2014; 6013.75;  6160.62;   652.96;   596.43;   693.34;   690.94; 15464.75;   881.21;
25.06.2014; 5969.33;  6118.92;   647.98;   592.05;   687.85;   685.49; 15255.20;   870.32;
26.06.2014; 5925.20;  6063.33;   645.74;   588.22;   683.49;   684.93; 15170.99;   866.78;
27.06.2014; 5943.30;  6076.02;   648.41;   589.99;   686.34;   688.43; 15262.81;   872.09;
30.06.2014; 5964.64;  6099.49;   650.64;   591.66;   688.66;   691.16; 15318.77;   876.18;
01.07.2014; 6020.12;  6151.66;   655.88;   596.21;   693.31;   696.95; 15385.06;   879.28;
02.07.2014; 6020.37;  6128.23;   656.24;   595.14;   692.39;   698.76; 15414.38;   881.16;
03.07.2014; 6061.87;  6180.53;   660.31;   599.55;   696.64;   702.36; 15422.34;   882.60;
04.07.2014; 6043.22;  6134.82;   657.47;   595.24;   692.15;   701.10; 15291.65;   875.93;
07.07.2014; 5991.09;  6063.75;   651.86;   588.73;   685.98;   696.57; 15270.96;   874.10;
08.07.2014; 5928.70;  5984.32;   643.61;   580.25;   677.58;   688.82; 15082.41;   863.33;
09.07.2014; 5946.29;  6031.22;   644.85;   583.31;   680.18;   688.15; 15140.50;   865.73;
10.07.2014; 5867.90;  5916.27;   636.21;   572.93;   669.45;   681.55; 14944.43;   853.68;
11.07.2014; 5872.21;  5927.54;   637.14;   573.92;   670.35;   682.40; 14962.54;   854.97;
14.07.2014; 5934.35;  5993.94;   643.92;   580.29;   678.33;   689.38; 15170.37;   867.20;
15.07.2014; 5891.52;  5912.69;   638.73;   572.70;   671.06;   686.80; 15050.44;   858.90;
16.07.2014; 5948.85;  5989.87;   645.76;   580.28;   678.27;   693.05; 15221.67;   868.69;
17.07.2014; 5878.43;  5897.86;   638.85;   572.76;   670.56;   686.98; 15097.42;   862.08;
18.07.2014; 5876.30;  5906.07;   638.30;   572.77;   669.72;   685.87; 15100.91;   861.10;
21.07.2014; 5854.87;  5860.18;   635.60;   568.99;   666.61;   684.35; 15077.80;   859.46;
22.07.2014; 5912.49;  5934.26;   641.52;   574.42;   672.58;   690.59; 15226.87;   868.44;
23.07.2014; 5914.48;  5939.76;   642.18;   575.40;   673.62;   690.91; 15251.39;   869.51;
24.07.2014; 5941.20;  5992.32;   645.20;   580.84;   678.58;   691.38; 15323.21;   871.78;
25.07.2014; 5877.80;  5892.64;   639.03;   572.31;   670.38;   687.79; 15314.78;   870.59;
28.07.2014; 5879.47;  5889.11;   638.20;   571.46;   668.80;   686.99; 15236.94;   866.02;
29.07.2014; 5882.69;  5911.81;   638.59;   572.88;   669.50;   686.34; 15223.33;   865.75;
30.07.2014; 5831.43;  5858.08;   633.65;   568.00;   664.10;   681.47; 15129.40;   860.49;
31.07.2014; 5763.67;  5759.44;   625.43;   558.56;   654.27;   674.75; 14922.10;   849.57;
01.08.2014; 5726.66;  5700.85;   620.10;   552.38;   649.18;   670.45; 14781.05;   841.78;
04.08.2014; 5707.48;  5692.92;   618.26;   551.33;   646.44;   667.86; 14766.47;   841.45;
05.08.2014; 5708.03;  5674.92;   617.72;   548.87;   644.97;   669.29; 14823.49;   844.42;
06.08.2014; 5674.04;  5630.22;   612.19;   543.44;   638.59;   663.82; 14589.93;   830.78;
07.08.2014; 5638.10;  5558.96;   607.82;   537.27;   633.28;   661.42; 14495.22;   824.80;
08.08.2014; 5629.68;  5573.97;   606.86;   538.22;   633.91;   658.53; 14451.64;   820.77;
11.08.2014; 5677.98;  5638.10;   613.94;   545.02;   641.78;   665.68; 14750.13;   837.91;
12.08.2014; 5652.64;  5581.56;   611.41;   540.71;   637.53;   665.06; 14652.12;   833.36;
13.08.2014; 5692.10;  5651.07;   615.42;   546.18;   643.70;   667.44; 14767.86;   839.12;
14.08.2014; 5711.00;  5654.76;   617.32;   547.20;   645.31;   670.19; 14739.64;   838.44;
15.08.2014; 5683.38;  5610.24;   614.98;   543.51;   641.52;   669.29; 14718.51;   837.40;
18.08.2014; 5744.09;  5675.80;   621.32;   549.66;   648.20;   675.64; 14855.66;   845.31;
19.08.2014; 5753.04;  5689.41;   622.75;   551.33;   650.62;   676.78; 14946.23;   849.91;
20.08.2014; 5741.56;  5661.98;   621.23;   549.35;   648.44;   675.78; 14920.42;   848.06;
21.08.2014; 5778.74;  5736.30;   625.22;   555.50;   654.41;   677.44; 15021.25;   853.30;
22.08.2014; 5739.45;  5665.54;   621.32;   549.99;   648.83;   675.30; 14912.98;   847.32;
25.08.2014; 5793.43;  5773.55;   626.59;   558.21;   656.79;   677.40; 14994.69;   852.32;
26.08.2014; 5840.11;  5834.26;   631.44;   563.76;   662.24;   681.38; 15041.79;   854.92;
27.08.2014; 5841.83;  5828.71;   632.16;   564.19;   662.76;   682.39; 15039.51;   855.98;
28.08.2014; 5796.39;  5761.93;   626.65;   557.62;   655.72;   678.12; 14871.56;   845.29;
29.08.2014; 5819.65;  5775.31;   628.24;   558.75;   657.09;   680.14; 14925.60;   847.13;
01.09.2014; 5828.28;  5764.36;   628.15;   557.25;   656.45;   681.49; 14872.65;   844.53;
02.09.2014; 5812.85;  5767.50;   627.26;   557.64;   656.92;   679.31; 14884.61;   845.55;
03.09.2014; 5866.13;  5844.09;   632.19;   564.41;   663.53;   682.21; 14977.81;   850.89;
04.09.2014; 5849.94;  5872.69;   631.08;   565.57;   662.71;   678.81; 14879.41;   845.75;
05.09.2014; 5821.29;  5865.48;   628.31;   565.37;   661.02;   673.49; 14732.45;   837.25;
08.09.2014; 5795.56;  5847.16;   625.15;   563.86;   660.29;   668.74; 14786.86;   839.77;
09.09.2014; 5762.91;  5792.35;   621.32;   558.95;   655.47;   666.13; 14660.26;   832.94;
10.09.2014; 5764.01;  5790.98;   621.14;   558.29;   654.62;   666.45; 14704.66;   834.55;
11.09.2014; 5770.36;  5790.51;   621.54;   558.30;   654.98;   667.24; 14668.26;   832.57;
12.09.2014; 5763.82;  5784.36;   621.41;   557.62;   654.32;   667.67; 14716.75;   835.57;
15.09.2014; 5762.73;  5778.56;   620.79;   556.55;   653.48;   667.54; 14773.39;   836.66;
16.09.2014; 5759.46;  5762.51;   619.04;   554.36;   651.78;   666.30; 14737.84;   833.81;
17.09.2014; 5782.60;  5798.22;   622.66;   558.12;   655.82;   669.66; 14884.17;   841.80;
18.09.2014; 5826.64;  5842.03;   626.98;   561.38;   659.48;   674.93; 15029.24;   849.09;
19.09.2014; 5802.09;  5808.52;   624.39;   558.16;   655.87;   673.06; 14997.26;   846.59;
22.09.2014; 5766.47;  5775.79;   620.37;   554.45;   652.18;   668.85; 14955.50;   844.05;
23.09.2014; 5715.16;  5705.15;   613.79;   547.89;   645.92;   662.46; 14846.55;   837.05;
24.09.2014; 5738.99;  5743.97;   615.15;   549.73;   646.92;   663.28; 14812.90;   835.05;
25.09.2014; 5665.70;  5647.31;   607.50;   541.34;   638.41;   656.63; 14614.04;   825.27;
26.09.2014; 5651.49;  5654.84;   606.57;   541.88;   638.12;   654.21; 14586.38;   823.51;
29.09.2014; 5623.48;  5594.35;   603.84;   537.14;   634.10;   653.65; 14533.85;   821.06;
30.09.2014; 5630.42;  5638.69;   604.96;   540.20;   637.39;   652.72; 14628.58;   826.84;
01.10.2014; 5575.20;  5568.40;   598.19;   533.55;   630.09;   646.05; 14444.55;   815.94;
02.10.2014; 5464.98;  5438.81;   586.51;   522.35;   618.34;   634.23; 14222.03;   802.17;
03.10.2014; 5447.17;  5424.44;   585.42;   520.75;   615.75;   633.70; 14197.74;   800.56;
06.10.2014; 5488.35;  5458.58;   589.53;   524.45;   619.62;   638.10; 14257.09;   804.07;
07.10.2014; 5432.34;  5385.78;   583.26;   518.14;   611.67;   632.09; 14041.31;   791.96;
08.10.2014; 5415.53;  5359.77;   580.87;   515.57;   608.96;   629.96; 13935.09;   785.38;
09.10.2014; 5411.04;  5351.65;   579.76;   514.49;   607.75;   628.86; 13868.77;   782.35;
10.10.2014; 5292.00;  5226.22;   566.91;   502.59;   594.10;   615.42; 13545.06;   763.68;
13.10.2014; 5329.72;  5262.31;   569.30;   505.01;   596.41;   617.72; 13592.06;   766.04;
14.10.2014; 5311.72;  5261.59;   568.68;   505.34;   596.61;   616.13; 13587.84;   767.19;
15.10.2014; 5185.69;  5108.30;   554.68;   491.81;   582.35;   602.09; 13276.77;   750.06;
16.10.2014; 5165.31;  5085.05;   553.24;   489.69;   579.11;   601.40; 13217.71;   745.68;
17.10.2014; 5298.66;  5234.66;   568.10;   504.13;   595.77;   616.22; 13674.33;   771.00;
20.10.2014; 5270.98;  5182.15;   565.83;   500.42;   593.28;   615.50; 13597.84;   767.82;
21.10.2014; 5351.12;  5274.59;   575.53;   509.85;   603.61;   625.17; 13886.65;   783.78;
22.10.2014; 5356.34;  5278.43;   576.87;   510.83;   605.75;   626.85; 13938.62;   789.12;
23.10.2014; 5391.23;  5333.59;   580.07;   514.97;   610.16;   628.97; 14101.84;   797.06;
24.10.2014; 5379.51;  5317.60;   579.06;   513.81;   609.11;   628.15; 14075.45;   794.39;
27.10.2014; 5362.12;  5280.13;   577.35;   510.56;   606.69;   628.08; 14049.40;   793.18;
28.10.2014; 5418.20;  5360.75;   584.57;   519.01;   615.62;   633.80; 14134.27;   798.03;
29.10.2014; 5431.50;  5342.36;   586.16;   517.88;   615.94;   638.16; 14244.55;   804.32;
30.10.2014; 5396.17;  5307.52;   583.19;   514.57;   613.05;   635.63; 14258.37;   804.83;
31.10.2014; 5463.72;  5402.99;   589.58;   521.74;   619.51;   641.01; 14270.67;   805.94;
03.11.2014; 5395.08;  5330.51;   583.05;   515.68;   612.17;   634.21; 14105.57;   797.62;
04.11.2014; 5370.58;  5283.93;   581.20;   512.46;   610.05;   633.84; 14049.16;   795.67;
05.11.2014; 5427.35;  5348.18;   586.94;   517.65;   615.80;   639.94; 14173.99;   801.95;
06.11.2014; 5418.97;  5345.07;   586.06;   517.13;   614.90;   638.72; 14122.23;   799.45;
07.11.2014; 5384.78;  5271.51;   581.83;   511.23;   609.02;   636.35; 13988.10;   794.52;
10.11.2014; 5433.61;  5335.20;   587.48;   516.73;   615.16;   641.97; 14099.44;   801.51;
11.11.2014; 5444.41;  5345.68;   588.81;   517.79;   616.39;   643.55; 14148.08;   803.59;
12.11.2014; 5414.05;  5269.91;   584.57;   511.62;   611.32;   641.42; 14034.84;   798.95;
13.11.2014; 5430.85;  5285.28;   585.93;   513.05;   613.73;   642.68; 14093.17;   801.21;
14.11.2014; 5426.06;  5292.91;   585.78;   514.25;   614.39;   641.12; 14050.57;   801.17;
17.11.2014; 5445.25;  5325.98;   587.54;   516.86;   616.36;   641.97; 14035.91;   800.58;
18.11.2014; 5507.94;  5419.93;   594.66;   525.65;   625.94;   647.14; 14266.68;   812.63;
19.11.2014; 5512.89;  5431.43;   594.92;   526.69;   626.75;   646.59; 14218.04;   809.92;
20.11.2014; 5494.53;  5395.06;   593.58;   523.97;   624.55;   646.72; 14198.90;   808.60;
21.11.2014; 5555.49;  5498.60;   599.62;   532.13;   631.41;   650.39; 14316.26;   815.08;
24.11.2014; 5566.15;  5539.15;   601.61;   535.97;   634.96;   650.41; 14448.04;   822.03;
25.11.2014; 5584.42;  5586.01;   604.98;   540.60;   639.35;   652.37; 14527.44;   826.49;
26.11.2014; 5610.12;  5605.13;   607.06;   542.37;   641.43;   654.70; 14507.38;   826.05;
27.11.2014; 5597.25;  5616.71;   606.92;   543.34;   642.22;   653.43; 14427.22;   820.62;
28.11.2014; 5590.85;  5620.34;   605.78;   543.30;   641.63;   651.19; 14286.64;   812.49;
01.12.2014; 5561.32;  5593.67;   603.46;   541.27;   639.86;   648.65; 14271.73;   812.23;
02.12.2014; 5567.47;  5571.96;   602.95;   539.30;   636.93;   649.65; 14199.75;   808.91;
03.12.2014; 5553.28;  5551.59;   602.40;   538.04;   635.91;   649.85; 14231.84;   810.44;
04.12.2014; 5520.26;  5506.20;   600.26;   535.47;   634.21;   648.22; 14175.44;   808.14;
05.12.2014; 5551.56;  5591.91;   604.09;   541.73;   639.29;   649.42; 14215.09;   810.10;
08.12.2014; 5508.52;  5539.28;   599.77;   537.48;   634.78;   645.17; 14132.78;   805.38;
09.12.2014; 5438.68;  5451.87;   592.08;   529.64;   627.85;   637.87; 14072.84;   802.42;
10.12.2014; 5409.72;  5428.43;   589.72;   527.19;   625.03;   635.67; 14028.15;   799.90;
11.12.2014; 5402.73;  5427.60;   588.15;   526.36;   624.22;   633.39; 13957.69;   795.34;
12.12.2014; 5284.99;  5303.71;   576.62;   515.84;   613.22;   621.19; 13704.91;   781.99;
15.12.2014; 5139.73;  5144.10;   562.30;   501.76;   597.46;   607.06; 13373.09;   763.94;
16.12.2014; 5281.20;  5296.63;   576.01;   515.65;   610.52;   620.16; 13412.39;   766.06;
17.12.2014; 5245.87;  5251.39;   571.52;   510.67;   604.97;   616.32; 13338.12;   763.89;
18.12.2014; 5342.82;  5376.16;   582.94;   521.37;   616.94;   628.12; 13641.85;   781.09;
19.12.2014; 5352.05;  5347.90;   584.34;   520.01;   615.79;   632.33; 13690.12;   784.46;
22.12.2014; 5374.39;  5370.52;   586.99;   522.60;   618.68;   634.95; 13703.50;   785.69;
23.12.2014; 5363.50;  5398.55;   586.68;   524.68;   619.24;   632.18; 13702.90;   784.82;
24.12.2014; 5368.75;  5391.09;   587.00;   524.25;   618.84;   633.27; 13673.49;   783.25;
29.12.2014; 5376.76;  5387.97;   587.27;   523.68;   618.62;   634.40; 13721.11;   785.18;
30.12.2014; 5307.65;  5297.75;   580.95;   516.40;   611.77;   629.27; 13648.98;   781.23;
31.12.2014; 5303.83;  5287.48;   580.48;   515.22;   609.55;   629.55; 13533.92;   774.75;
02.01.2015; 5251.91;  5245.22;   575.10;   511.69;   605.78;   622.43; 13480.49;   772.62;
05.01.2015; 5084.48;  5011.66;   558.36;   492.05;   587.70;   609.22; 13273.17;   761.31;
06.01.2015; 5038.69;  4979.09;   553.58;   488.63;   583.84;   603.18; 13254.55;   759.92;
07.01.2015; 5030.00;  4961.58;   550.81;   486.04;   579.32;   600.30; 12946.42;   743.28;
08.01.2015; 5177.12;  5134.31;   565.44;   500.77;   595.37;   614.39; 13198.57;   756.75;
09.01.2015; 5101.87;  5001.09;   560.12;   492.17;   588.48;   612.61; 13152.73;   755.35;
12.01.2015; 5130.58;  5061.87;   562.56;   496.79;   592.44;   612.73; 13140.85;   754.03;
13.01.2015; 5188.80;  5127.52;   568.92;   502.94;   599.69;   619.09; 13313.11;   763.13;
14.01.2015; 5104.20;  5061.56;   560.90;   497.02;   592.78;   609.17; 13124.05;   751.78;
15.01.2015; 5176.78;  5084.68;   565.72;   498.04;   596.76;   617.76; 13164.29;   752.99;
16.01.2015; 5203.69;  5116.91;   567.69;   500.22;   598.87;   619.45; 13205.17;   754.09;
19.01.2015; 5256.01;  5206.71;   575.59;   509.94;   608.64;   625.22; 13459.46;   769.40;
20.01.2015; 5272.09;  5218.93;   577.18;   510.63;   609.10;   627.68; 13465.74;   768.15;
21.01.2015; 5311.27;  5265.20;   581.38;   514.96;   612.68;   631.62; 13564.36;   773.20;
22.01.2015; 5311.27;  5271.91;   582.40;   515.38;   611.96;   633.24; 13676.32;   778.05;
23.01.2015; 5337.99;  5288.45;   583.85;   516.30;   613.93;   635.18; 13651.74;   776.79;
26.01.2015; 5359.00;  5341.14;   587.37;   521.72;   618.09;   636.63; 13762.03;   784.36;
27.01.2015; 5381.84;  5343.63;   589.02;   522.21;   619.40;   639.42; 13781.27;   785.06;
28.01.2015; 5340.96;  5299.03;   586.70;   518.64;   615.41;   638.46; 13877.45;   790.35;
29.01.2015; 5327.77;  5317.94;   586.05;   520.16;   616.74;   635.60; 13830.76;   788.37;
