,StartDate,EndDate,HP-HP(-1),HP-SZ(-1),HP-HP(-2),HP-SZ(-2),SZ-HP(-1),SZ-SZ(-1),SZ-HP(-2),SZ-SZ(-2),HP-const-p,SZ-const-p,HP-HP(-1)-p,SZ-HP(-1)-p,HP-SZ(-1)-p,SZ-SZ(-1)-p,HP-HP(-2)-p,SZ-HP(-2)-p,HP-SZ(-2)-p,SZ-SZ(-2)-p
14,2007-03-01,2008-08-01,0.3874035761805617,0.014446936083304164,2.367566554036528,-0.06215493447440688,-0.1911902614126366,0.006777854765180971,0.315495381420077,0.3178767761307813,0.010685845993938133,0.6976822929428508,0.2166597423930784,0.895041428978436,0.004614078569699437,0.8313625252497203,0.4064651133363354,0.9809040438736433,0.29414427468263293,0.38996005448216287
15,2007-04-01,2008-09-01,0.40516017932918363,0.015047540341827408,5.206857698621131,-0.15555902815248715,-0.18559411787004915,0.006484271591614908,1.1325938434463696,0.23116124007080366,0.016230434880816953,0.49826936365065233,0.20128407350653388,0.7687101626483529,0.009829212253374174,0.6327173398887567,0.4240590577311002,0.9303926872370113,0.3348674723009959,0.5381718473450148
16,2007-05-01,2008-10-01,0.3957872497336112,0.0178675841109218,5.4627133999416575,-0.09615314337362321,-0.20174534501260427,0.012738837195488394,1.6505090374742641,0.39354030689564196,0.002882531287891751,0.4896740497203089,0.1537173185841925,0.7631426559843691,0.0006722646675993907,0.7794001851476984,0.32024320923783,0.9009493055597181,0.04272686158785257,0.33798737227521436
17,2007-06-01,2008-11-01,0.6669120809144403,0.01841028795742958,10.283865571688297,-0.17797110896541496,-0.38757254506853256,0.008353087765187063,-5.964170856545767,0.29756931977113626,0.0042005435162756925,0.5207339855048583,0.008939511277594339,0.5728748362948886,5.373773930288557e-05,0.5850379886988811,0.04939193924488988,0.672329816055221,0.14335362618224548,0.46592890274435195
18,2007-07-01,2008-12-01,0.9430632263687475,0.014282891394639358,-6.74040981164714,-0.20821717562537037,-0.4127336442455382,0.006087107876776615,2.3192277186598864,0.4836664455773235,0.11116659726943254,0.6707128103596129,0.0018485977210954034,0.6556763469413561,0.006294020669532107,0.4248533107836573,0.10244791039252255,0.8541140161235782,0.3872614152205681,0.16866690202365275
19,2007-08-01,2009-01-01,1.0901704521730513,0.008697728490682089,-7.978418372076257,-0.30213239919624657,-0.4228969137068066,-0.0009861983264256944,1.6111421175455116,0.43676730171040934,0.34474447387117846,0.5244606695332565,6.94149384915372e-06,0.5279852822738048,0.09810162627780947,0.2703862445190476,0.07205582966633362,0.8954186719819888,0.8602360533627059,0.13470906639741415
20,2007-09-01,2009-02-01,0.9809159070546504,0.0043661687483507695,-16.642480332594296,-0.39815436027683465,-0.29470700610006517,-0.004213495963914581,3.8905658135737538,0.3389987922359337,0.902006414685288,0.40733911361916975,0.00016833670253348467,0.1820838244248406,0.4001907010739988,0.10877979030631998,0.19912415187636823,0.7230742494774629,0.45623537532513225,0.21017676997726764
21,2007-10-01,2009-03-01,1.083449193228695,0.006994975462955863,-18.3997170016283,-0.32573766297513473,-0.29600972608461157,-0.002782190740180694,2.8500110807017305,0.4526198915498351,0.7504224732762738,0.778221110036764,0.00017495754194538364,0.21625171497827622,0.251125488396456,0.2997674827496807,0.18504417068883194,0.8044431298636634,0.6117793237161793,0.10913857647309455
22,2007-11-01,2009-04-01,0.996552276700795,0.01220470736924233,-13.588165496830333,-0.34080033372843194,0.1200535678931473,0.007731641729241033,-12.33812770980225,0.2057598902583923,0.07292255843266136,0.713067239322923,5.069837866512804e-06,0.30490420179942646,0.00293333860474215,0.17066915792911652,0.5748432078201045,0.34167507500330085,0.09566829946911062,0.464535047901951
23,2007-12-01,2009-05-01,1.0854509934907917,0.009170209142713293,-5.510916277742875,-0.3436057358227953,-0.08479418645317191,0.004501857458668788,-21.314953451276164,0.1898252211492483,0.23031530508111264,0.791255958005594,8.760423165263011e-05,0.7460762344379069,0.04191027875219107,0.21517359804404756,0.8147412217346164,0.33821245365978647,0.3873311536654762,0.5533908190558001
