,StartDate,EndDate,Date,const,szgrowth(-1)+,szgrowth(-1),hpgrowth(-1),const-p,szgrowth(-1)+p,szgrowth(-1)p,hpgrowth(-1)-p,rsquared,rsquared_adj
87,2013-05-01,2014-10-01,2014-02-01,-0.13935498111142133,0.024962551377472386,-0.007687934014527869,0.9981511627356042,0.0238311925821906,0.2745634460535871,0.527408417833487,1.444396909616305e-10,0.9568423187219286,0.9475942441623418
88,2013-06-01,2014-11-01,2014-03-01,-0.11725899108412607,0.024282217563404263,-0.00773972743516416,0.9536606922703137,0.07678949154902705,0.3460151736743424,0.5720401264383448,9.497087557301086e-10,0.9434919769069726,0.9313831148156096
89,2013-07-01,2014-12-01,2014-04-01,-0.1159959873648821,0.023071026367226008,-0.007908448927713904,0.9490967244947978,0.06771776610570684,0.2986356047556422,0.5608700480678661,2.969953143532697e-09,0.9398437956956431,0.9269531804875667
90,2013-08-01,2015-01-01,2014-05-01,-0.10604532730139793,0.024579202450893005,-0.016500348929951125,0.9387818142941613,0.08569923231184615,0.49536687732387996,0.6142106521433666,3.606206740287425e-09,0.9334586154862787,0.9191997473761956
91,2013-09-01,2015-02-01,2014-06-01,-0.11882861514844287,0.03176526460070281,-0.023430037657697803,0.9141559451413335,0.05741657054890013,0.3847374126521652,0.4800505125198894,6.226751128460799e-09,0.9295924986574391,0.9145051769411761
92,2013-10-01,2015-03-01,2014-07-01,-0.10479087009977131,0.030258431038191057,-0.024552302120617917,0.8607550478137269,0.13763973449208097,0.47389037084992924,0.5283556910533751,2.4615327369985095e-07,0.891766105328678,0.8685731278991089
93,2013-11-01,2015-04-01,2014-08-01,-0.1155971459979632,0.036156520868299416,-0.029178954066569833,0.8462671970869023,0.13006876836451098,0.4140989604743629,0.47907391180789227,1.2721321464211467e-06,0.8743502890461452,0.8474253509846049
94,2013-12-01,2015-05-01,2014-09-01,-0.12306039199377432,0.03738693841402554,-0.03021524522904888,0.8344269220334468,0.12651236189554535,0.3980138097186897,0.463891108260016,2.3380315532707536e-06,0.8570878529159778,0.826463821397973
95,2014-01-01,2015-06-01,2014-10-01,-0.11859433407328672,0.0364694446329579,-0.029547714512592346,0.8275379596169903,0.17487998011478254,0.439059330067862,0.5031478950649388,1.1711712338662102e-05,0.834306370938702,0.7988005932827096
96,2014-02-01,2015-07-01,2014-11-01,-0.11390689502002956,0.03096943963669142,-0.024211794985774433,0.8341361379281429,0.16406956300225958,0.3415984148977048,0.41060033376668637,6.130081167285745e-06,0.819299992677076,0.7805785625364494
